"Yr","Movie","DavidScore","MargScore","RvwDate","Link"
"2009","A Bunch of Amateurs","2.0","3.0","2009-10-07","http://www.abc.net.au/atthemovies/txt/s2692972.htm",
"2009","Nowhere Boy","3.5","3.5","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2750508.htm",
"2009","The Imaginarium of Doctor Parnassus","3.5","4.0","2009-10-21","http://www.abc.net.au/atthemovies/txt/s2709681.htm",
"2009","The Road","4.0","4.0","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2752119.htm",
"2009","The French Kissers (Les Beaux Gosses)","3.5","3.0","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2750504.htm",
"2009","What Just Happened","2.5","3.0","2009-05-20","http://www.abc.net.au/atthemovies/txt/s2549475.htm",
"2009","Bran Nue Dae","4.0","4.0","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2750501.htm",
"2009","The Box","4.0","2.0","2009-10-28","http://www.abc.net.au/atthemovies/txt/s2709691.htm",
"2009","Charlie & Boots","3.5","3.5","2009-09-02","http://www.abc.net.au/atthemovies/txt/s2656452.htm",
"2009","The Cove","4.0","3.5","2009-08-19","http://www.abc.net.au/atthemovies/txt/s2642591.htm",
"2009","I Love You Man","3.0","3.5","2009-06-03","http://www.abc.net.au/atthemovies/txt/s2563833.htm",
"2009","X-Men Origins - Wolverine","2.5","3.0","2009-04-29","http://www.abc.net.au/atthemovies/txt/s2542553.htm",
"2009","Last Chance Harvey","3.0","2.5","2009-02-25","http://www.abc.net.au/atthemovies/txt/s2481052.htm",
"2009","All About Steve","1","2.5","2009-10-21","http://www.abc.net.au/atthemovies/txt/s2709683.htm",
"2009","The September Issue","4.0","4.0","2009-08-12","http://www.abc.net.au/atthemovies/txt/s2642571.htm",
"2009","Whip It","3.5","3.5","2009-10-07","http://www.abc.net.au/atthemovies/txt/s2692975.htm",
"2009","Accident","4.0","4.0","2009-09-23","http://www.abc.net.au/atthemovies/txt/s2690077.htm",
"2009","Whatever Works","3.0","3.5","2009-10-14","http://www.abc.net.au/atthemovies/txt/s2693237.htm",
"2009","Salvation","2.5","3.0","2009-03-18","http://www.abc.net.au/atthemovies/txt/s2502380.htm",
"2009","Synecdoche New York","3.5","","2009-05-06","http://www.abc.net.au/atthemovies/txt/s2547281.htm",
"2009","Bottle Shock","2.5","3.5","2009-03-25","http://www.abc.net.au/atthemovies/txt/s2514258.htm",
"2009","Ice Age - Dawn Of The Dinosaurs","2.5","2.5","2009-07-01","http://www.abc.net.au/atthemovies/txt/s2602195.htm",
"2009","Summer Hours","4.0","3.5","2009-04-01","http://www.abc.net.au/atthemovies/txt/s2514427.htm",
"2009","Sunshine Cleaning","4.0","3.0","2009-06-10","http://www.abc.net.au/atthemovies/txt/s2564976.htm",
"2009","The Proposal","2.0","3.5","2009-06-17","http://www.abc.net.au/atthemovies/txt/s2589490.htm",
"2009","Two Fists One Heart","3.0","4.0","2009-03-18","http://www.abc.net.au/atthemovies/txt/s2502354.htm",
"2009","My Year Without Sex","3.5","4.0","2009-05-13","http://www.abc.net.au/atthemovies/txt/s2547557.htm",
"2009","My Tehran For Sale","3.0","4.0","2009-11-18","http://www.abc.net.au/atthemovies/txt/s2738623.htm",
"2009","Prime Mover","4.0","3.5","2009-10-28","http://www.abc.net.au/atthemovies/txt/s2709687.htm",
"2009","Three Blind Mice","3.5","3.5","2009-08-12","http://www.abc.net.au/atthemovies/txt/s2642558.htm",
"2009","Confessions Of A Shopaholic","2.0","2.0","2009-03-11","http://www.abc.net.au/atthemovies/txt/s2502225.htm",
"2009","Couples Retreat","2.0","2.5","2009-10-07","http://www.abc.net.au/atthemovies/txt/s2692971.htm",
"2009","Up","4.5","4.5","2009-09-02","http://www.abc.net.au/atthemovies/txt/s2656440.htm",
"2009","Away We Go","3.5","3.0","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2739799.htm",
"2009","Red Cliff","3.5","2.5","2009-07-22","http://www.abc.net.au/atthemovies/txt/s2616274.htm",
"2009","The Invention of Lying","3.0","3.0","2009-11-18","http://www.abc.net.au/atthemovies/txt/s2739493.htm",
"2009","Closed For Winter","3.0","3.0","2009-04-22","http://www.abc.net.au/atthemovies/txt/s2539688.htm",
"2009","Acolytes","3.0","3.5","2009-04-15","http://www.abc.net.au/atthemovies/txt/s2535808.htm",
"2009","Fast And Furious","2.0","3.5","2009-04-15","http://www.abc.net.au/atthemovies/txt/s2527200.htm",
"2009","The Burning Season","4.0","4.0","2009-07-08","http://www.abc.net.au/atthemovies/txt/s2603294.htm",
"2009","Harry Potter And The Half Blood Prince","2.5","3.0","2009-07-15","http://www.abc.net.au/atthemovies/txt/s2616185.htm",
"2009","Katyn","4.0","4.0","2009-05-20","http://www.abc.net.au/atthemovies/txt/s2549845.htm",
"2009","Case 39","1.5","1","2009-11-04","http://www.abc.net.au/atthemovies/txt/s2725402.htm",
"2009","Blindness","3.0","3.0","2009-03-18","http://www.abc.net.au/atthemovies/txt/s2502363.htm",
"2009","Bright Star","5.0","4.5","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2750512.htm",
"2009","Elegy","4.0","4.0","2009-04-01","http://www.abc.net.au/atthemovies/txt/s2524953.htm",
"2009","Orphan","3.5","3.0","2009-08-12","http://www.abc.net.au/atthemovies/txt/s2642539.htm",
"2009","Merchant Of Venice Review (Web Exclusive)","3.0","","2009-07-08","http://www.abc.net.au/atthemovies/txt/s2613366.htm",
"2009","Balibo","3.5","4.0","2009-08-12","http://www.abc.net.au/atthemovies/txt/s2642574.htm",
"2009","Tulpan","4.0","4.5","2009-04-22","http://www.abc.net.au/atthemovies/txt/s2539717.htm",
"2009","Ghost Town","3.5","4.0","2009-02-11","http://www.abc.net.au/atthemovies/txt/s2475880.htm",
"2009","Dean Spanley","3.0","3.5","2009-03-04","http://www.abc.net.au/atthemovies/txt/s2493343.htm",
"2009","A Pain In The Ass","2.0","3.0","2009-04-15","http://www.abc.net.au/atthemovies/txt/s2527735.htm",
"2009","The Private Lives of Pippa Lee","3.0","4.0","2009-10-21","http://www.abc.net.au/atthemovies/txt/s2709684.htm",
"2009","Good","2.0","3.0","2009-04-08","http://www.abc.net.au/atthemovies/txt/s2527094.htm",
"2009","Mother","4.0","4.0","2009-07-08","http://www.abc.net.au/atthemovies/txt/s2609337.htm",
"2009","Van Diemen's Land","4.0","3.0","2009-09-23","http://www.abc.net.au/atthemovies/txt/s2671830.htm",
"2009","The Unborn","1.5","2.0","2009-02-25","http://www.abc.net.au/atthemovies/txt/s2492730.htm",
"2009","The Reader","4.0","4.5","2009-02-18","http://www.abc.net.au/atthemovies/txt/s2476057.htm",
"2009","Wendy And Lucy","2.5","3.5","2009-03-25","http://www.abc.net.au/atthemovies/txt/s2514300.htm",
"2009","Louise-Michel","4.0","1","2009-10-07","http://www.abc.net.au/atthemovies/txt/s2692976.htm",
"2009","The Brothers Bloom","3.5","4.0","2009-11-11","http://www.abc.net.au/atthemovies/txt/s2725417.htm",
"2009","In Search Of Beethoven","4.0","4.5","2009-10-14","http://www.abc.net.au/atthemovies/txt/s2693242.htm",
"2009","2012","3.5","3.5","2009-11-04","http://www.abc.net.au/atthemovies/txt/s2725404.htm",
"2009","Ponyo","4.0","4.0","2009-08-26","http://www.abc.net.au/atthemovies/txt/s2656431.htm",
"2009","Che - Parts 1 & 2","2.0","2.5","2009-09-30","http://www.abc.net.au/atthemovies/txt/s2684913.htm",
"2009","Gran Torino","5.0","4.0","2009-02-11","http://www.abc.net.au/atthemovies/txt/s2475973.htm",
"2009","Paris 36","3.5","2.0","2009-04-29","http://www.abc.net.au/atthemovies/txt/s2542665.htm",
"2009","Wake In Fright","4.5","4.0","2009-06-24","http://www.abc.net.au/atthemovies/txt/s2590361.htm",
"2009","Last Ride","4.5","4.0","2009-07-01","http://www.abc.net.au/atthemovies/txt/s2603222.htm",
"2009","The Combination","4.5","4.0","2009-02-25","http://www.abc.net.au/atthemovies/txt/s2492722.htm",
"2009","The Escapist","2.0","2.0","2009-07-15","http://www.abc.net.au/atthemovies/txt/s2616201.htm",
"2009","Zombieland","2.5","3.0","2009-12-06","http://www.abc.net.au/atthemovies/txt/s2751085.htm",
"2009","Moon","4.0","4.0","2009-10-07","http://www.abc.net.au/atthemovies/txt/s2692969.htm",
"2009","Lake Mungo","3.5","3.5","2009-06-10","http://www.abc.net.au/atthemovies/txt/s2566529.htm",
"2013","Beyond The Hills","4.5","4.0","2013-08-06","http://www.abc.net.au/atthemovies/txt/s3813258.htm",
"2013","The Heat","3.0","3.0","2013-07-16","http://www.abc.net.au/atthemovies/txt/s3798364.htm",
"2013","Happiness Never Comes Alone","3.5","3.5","2013-05-21","http://www.abc.net.au/atthemovies/txt/s3758967.htm",
"2013","Sleepwalk With Me","2.5","3.0","2013-04-02","http://www.abc.net.au/atthemovies/txt/s3713728.htm",
"2013","The Fifth Estate","2.0","3.0","2013-11-12","http://www.abc.net.au/atthemovies/txt/s3882361.htm",
"2013","Blinder","1.5","3.5","2013-03-05","http://www.abc.net.au/atthemovies/txt/s3689387.htm",
"2013","A Place For Me","3.0","3.5","2013-05-14","http://www.abc.net.au/atthemovies/txt/s3751369.htm",
"2013","100 Bloody Acres","3.5","2.0","2013-07-30","http://www.abc.net.au/atthemovies/txt/s3798451.htm",
"2013","Cloudburst","3.0","3.0","2013-07-16","http://www.abc.net.au/atthemovies/txt/s3780189.htm",
"2013","In The House","4.0","4.0","2013-06-25","http://www.abc.net.au/atthemovies/txt/s3780151.htm",
"2013","Renoir","3.5","2.5","2013-10-22","http://www.abc.net.au/atthemovies/txt/s3860906.htm",
"2013","This Is The End","2.0","1","2013-07-16","http://www.abc.net.au/atthemovies/txt/s3780160.htm",
"2013","Saving Mr Banks","4.0","4.0","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3903340.htm",
"2013","First Position","3.5","3.0","2013-04-09","http://www.abc.net.au/atthemovies/txt/s3720869.htm",
"2013","Reality","3.0","2.0","2013-07-09","http://www.abc.net.au/atthemovies/txt/s3780176.htm",
"2013","Jobs","2.0","3.0","2013-08-20","http://www.abc.net.au/atthemovies/txt/s3826161.htm",
"2013","The Hunger Games: Catching Fire","3.5","3.5","2013-11-26","http://www.abc.net.au/atthemovies/txt/s3898368.htm",
"2013","After May","4.5","3.0","2013-11-12","http://www.abc.net.au/atthemovies/txt/s3882369.htm",
"2013","Trance","3.5","4.0","2013-04-02","http://www.abc.net.au/atthemovies/txt/s3713715.htm",
"2013","Django Unchained","3.5","3.5","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3637810.htm",
"2013","Cloud Atlas","3.5","4.0","2013-02-26","http://www.abc.net.au/atthemovies/txt/s3683779.htm",
"2013","Blackfish","4.0","3.5","2013-11-19","http://www.abc.net.au/atthemovies/txt/s3882048.htm",
"2013","Blancanieves","3.0","4.0","2013-10-22","http://www.abc.net.au/atthemovies/txt/s3860909.htm",
"2013","We're The Millers","2.0","2.0","2013-08-13","http://www.abc.net.au/atthemovies/txt/s3814923.htm",
"2013","2 Guns","3.5","4.0","2013-10-08","http://www.abc.net.au/atthemovies/txt/s3855235.htm",
"2013","Satellite Boy","3.5","3.5","2013-06-18","http://www.abc.net.au/atthemovies/txt/s3780083.htm",
"2013","The Croods (3D)","3.0","3.0","2013-03-19","http://www.abc.net.au/atthemovies/txt/s3712884.htm",
"2013","Fly Me To The Moon","2.5","2.5","2013-10-29","http://www.abc.net.au/atthemovies/txt/s3875049.htm",
"2013","The Book Thief","3.5","3.5","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3903342.htm",
"2013","Before Midnight","4.0","4.0","2013-07-09","http://www.abc.net.au/atthemovies/txt/s3780182.htm",
"2013","Monsters University","3.0","3.0","2013-06-11","http://www.abc.net.au/atthemovies/txt/s3777343.htm",
"2013","The Gatekeepers","4.0","4.5","2013-09-03","http://www.abc.net.au/atthemovies/txt/s3827547.htm",
"2013","The Paperboy","2.5","2.0","2013-02-26","http://www.abc.net.au/atthemovies/txt/s3689377.htm",
"2013","Kon-Tiki","3.5","3.5","2013-04-09","http://www.abc.net.au/atthemovies/txt/s3720871.htm",
"2013","Star Trek Into Darkness","3.5","4.0","2013-05-07","http://www.abc.net.au/atthemovies/txt/s3750453.htm",
"2013","M. Hulot's Holiday","","","2013-05-14","http://www.abc.net.au/atthemovies/txt/s3750452.htm",
"2013","Lovelace","4.0","3.5","2013-09-24","http://www.abc.net.au/atthemovies/txt/s3849676.htm",
"2013","Frances Ha","4.0","4.0","2013-08-13","http://www.abc.net.au/atthemovies/txt/s3814932.htm",
"2013","Much Ado About Nothing","3.0","3.5","2013-07-09","http://www.abc.net.au/atthemovies/txt/s3780184.htm",
"2013","Adoration","3.5","4.0","2013-11-12","http://www.abc.net.au/atthemovies/txt/s3875052.htm",
"2013","West of Memphis","3.5","3.0","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3683780.htm",
"2013","Absolute Deception","2.0","3.0","2013-08-27","http://www.abc.net.au/atthemovies/txt/s3827511.htm",
"2013","Amour","5.0","5.0","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3683777.htm",
"2013","Knife In The Water","","","2013-08-13","http://www.abc.net.au/atthemovies/txt/s3814931.htm",
"2013","Carrie","3.5","2.5","2013-11-26","http://www.abc.net.au/atthemovies/txt/s3898255.htm",
"2013","Now You See Me","2.0","4.0","2013-08-06","http://www.abc.net.au/atthemovies/txt/s3798457.htm",
"2013","Hara-Kiri:Death Of A Samurai (3D)","4.0","2.5","2013-03-19","http://www.abc.net.au/atthemovies/txt/s3697735.htm",
"2013","The Best Offer","4.0","3.5","2013-08-27","http://www.abc.net.au/atthemovies/txt/s3827507.htm",
"2013","How I Live Now","4.0","2.5","2013-11-26","http://www.abc.net.au/atthemovies/txt/s3891667.htm",
"2013","The Call","2.5","3.0","2013-05-21","http://www.abc.net.au/atthemovies/txt/s3758966.htm",
"2013","Oz: The Great And Powerful","3.5","3.0","2013-03-05","http://www.abc.net.au/atthemovies/txt/s3683784.htm",
"2013","Thanks For Sharing","3.0","3.0","2013-10-01","http://www.abc.net.au/atthemovies/txt/s3849730.htm",
"2013","Broken City","3.5","3.0","2013-03-05","http://www.abc.net.au/atthemovies/txt/s3697734.htm",
"2013","Haute Cuisine","2.0","3.0","2013-04-23","http://www.abc.net.au/atthemovies/txt/s3732921.htm",
"2013","The Loneliest Planet","2.5","2.5","2013-03-19","http://www.abc.net.au/atthemovies/txt/s3697761.htm",
"2013","Riddick","2.0","3.5","2013-09-17","http://www.abc.net.au/atthemovies/txt/s3835862.htm",
"2013","One Chance","3.5","3.5","2013-11-26","http://www.abc.net.au/atthemovies/txt/s3898371.htm",
"2013","Behind The Candelabra","4.0","4.0","2013-07-23","http://www.abc.net.au/atthemovies/txt/s3798373.htm",
"2013","Stoker","4.0","3.5","2013-08-20","http://www.abc.net.au/atthemovies/txt/s3814956.htm",
"2013","The Company You Keep","4.0","4.0","2013-04-09","http://www.abc.net.au/atthemovies/txt/s3720890.htm",
"2013","Anchorman 2: The Legend Continues","3.5","3.5","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3903339.htm",
"2013","Warm Bodies","3.5","4.0","2013-04-09","http://www.abc.net.au/atthemovies/txt/s3720873.htm",
"2013","Night Train To Lisbon","2.5","4.0","2013-12-02","http://www.abc.net.au/atthemovies/txt/s3898373.htm",
"2013","A Gun In Each Hand","4.0","4.0","2013-07-02","http://www.abc.net.au/atthemovies/txt/s3780177.htm",
"2013","A Hijacking","4.0","4.0","2013-09-17","http://www.abc.net.au/atthemovies/txt/s3835878.htm",
"2013","World War Z","3.5","3.5","2013-06-18","http://www.abc.net.au/atthemovies/txt/s3779854.htm",
"2013","The Butler","2.0","3.0","2013-10-29","http://www.abc.net.au/atthemovies/txt/s3860905.htm",
"2013","The Great Beauty","4.0","4.0","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3903343.htm",
"2013","Paranoia","3.5","3.0","2013-09-03","http://www.abc.net.au/atthemovies/txt/s3827551.htm",
"2013","Hyde Park On Hudson","3.0","2.5","2013-03-26","http://www.abc.net.au/atthemovies/txt/s3713725.htm",
"2013","Pillow Talk","","","2013-07-09","http://www.abc.net.au/atthemovies/txt/s3780188.htm",
"2013","Mystery Road","3.5","4.0","2013-10-08","http://www.abc.net.au/atthemovies/txt/s3854272.htm",
"2013","The Darkside","4.0","4.0","2013-11-19","http://www.abc.net.au/atthemovies/txt/s3891558.htm",
"2013","Fast & Furious 6","2.0","3.5","2013-06-04","http://www.abc.net.au/atthemovies/txt/s3762999.htm",
"2013","Zero Dark Thirty","4.0","4.5","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3683776.htm",
"2013","Beautiful Creatures","3.5","3.5","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3689610.htm",
"2013","We Steal Secrets: The Story Of Wikileaks","3.5","4.0","2013-07-02","http://www.abc.net.au/atthemovies/txt/s3780164.htm",
"2013","Adventures In Zambezia (3D)","","","2013-03-26","http://www.abc.net.au/atthemovies/txt/s3713724.htm",
"2013","Therese Desqueyroux","3.5","2.0","2013-04-09","http://www.abc.net.au/atthemovies/txt/s3720866.htm",
"2013","Save Your Legs!","3.0","3.5","2013-02-26","http://www.abc.net.au/atthemovies/txt/s3689376.htm",
"2013","Double Indemnity","","","2013-10-08","http://www.abc.net.au/atthemovies/txt/s3854277.htm",
"2013","What Maisie Knew","4.0","4.0","2013-08-13","http://www.abc.net.au/atthemovies/txt/s3814327.htm",
"2013","Sydney Film Festival 2013 Package","","","2013-06-04","http://www.abc.net.au/atthemovies/txt/s3773168.htm",
"2013","In Bob We Trust","","4.0","2013-10-29","http://www.abc.net.au/atthemovies/txt/s3877219.htm",
"2013","Iron Man 3","3.5","3.5","2013-04-30","http://www.abc.net.au/atthemovies/txt/s3744375.htm",
"2013","August: Osage County","3.5","2.5","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3905753.htm",
"2013","Camille Rewinds","3.0","3.0","2013-05-07","http://www.abc.net.au/atthemovies/txt/s3744411.htm",
"2013","Farewell My Queen","3.5","3.5","2013-06-04","http://www.abc.net.au/atthemovies/txt/s3768223.htm",
"2013","The Place Beyond The Pines","3.5","2.5","2013-05-07","http://www.abc.net.au/atthemovies/txt/s3744418.htm",
"2013","The Railway Man","4.0","4.5","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3903336.htm",
"2013","Patrick","1","3.0","2013-10-22","http://www.abc.net.au/atthemovies/txt/s3860887.htm",
"2013","The Hobbit : An Unexpected Journey","3.5","3.5","2013-02-19","http://www.abc.net.au/atthemovies/txt/s3683783.htm",
"2013","Return To Nim's Island","2.0","3.0","2013-03-26","http://www.abc.net.au/atthemovies/txt/s3713727.htm",
"2013","Closed Circuit","3.5","3.5","2013-12-02","http://www.abc.net.au/atthemovies/txt/s3898558.htm",
"2013","You Ain't Seen Nothin' Yet!","3.0","2.5","2013-06-11","http://www.abc.net.au/atthemovies/txt/s3777347.htm",
"2013","Metallica: Through The Never","3.0","3.0","2013-10-08","http://www.abc.net.au/atthemovies/txt/s3855254.htm",
"2013","To The Wonder","2.5","2.0","2013-07-02","http://www.abc.net.au/atthemovies/txt/s3780168.htm",
"2013","Mood Indigo","3.5","3.5","2013-09-24","http://www.abc.net.au/atthemovies/txt/s3849622.htm",
"2013","Drift","4.0","4.0","2013-04-30","http://www.abc.net.au/atthemovies/txt/s3732922.htm",
"2013","Barbara","4.0","2.0","2013-03-05","http://www.abc.net.au/atthemovies/txt/s3697732.htm",
"2013","G I Joe: Retaliation","0.5","2.0","2013-04-02","http://www.abc.net.au/atthemovies/txt/s3714713.htm",
"2013","You're Next","2.5","2.5","2013-09-03","http://www.abc.net.au/atthemovies/txt/s3827549.htm",
"2013","Twenty Feet From Stardom","3.5","3.5","2013-11-12","http://www.abc.net.au/atthemovies/txt/s3882349.htm",
"2013","Only God Forgives","0.5","4.0","2013-07-09","http://www.abc.net.au/atthemovies/txt/s3780163.htm",
"2013","Fruitvale Station","3.5","3.5","2013-11-05","http://www.abc.net.au/atthemovies/txt/s3875051.htm",
"2013","The Host","1.5","2.0","2013-04-02","http://www.abc.net.au/atthemovies/txt/s3713734.htm",
"2013","Great Expectations","3.0","4.0","2013-03-05","http://www.abc.net.au/atthemovies/txt/s3683782.htm",
"2013","Rust And Bone","4.5","4.5","2013-03-26","http://www.abc.net.au/atthemovies/txt/s3713721.htm",
"2013","Inside Llewyn Davis","4.5","4.0","2013-12-10","http://www.abc.net.au/atthemovies/txt/s3898569.htm",
"2013","The Rocket","4.0","4.0","2013-08-27","http://www.abc.net.au/atthemovies/txt/s3827512.htm",
"2013","The World's End","2.0","2.5","2013-07-30","http://www.abc.net.au/atthemovies/txt/s3798455.htm",
"2013","Goddess","3.5","3.5","2013-03-12","http://www.abc.net.au/atthemovies/txt/s3697776.htm",
"2013","Captain Phillips","3.0","4.0","2013-10-15","http://www.abc.net.au/atthemovies/txt/s3835875.htm",
"2013","Elysium","3.0","4.0","2013-08-20","http://www.abc.net.au/atthemovies/txt/s3814922.htm",
